ano_mês,uf,produto,unid,venda,criado_em,ano
2020-09,MG,Querosene Iluminante,m3,150.0,2022-09-11,
2020-10,MG,Querosene Iluminante,m3,100.0,2022-09-11,
2020-11,MG,Querosene Iluminante,m3,157.0,2022-09-11,
2020-12,MG,Querosene Iluminante,m3,115.0,2022-09-11,
2021-01,MG,Querosene Iluminante,m3,200.0,2022-09-11,
2021-02,MG,Querosene Iluminante,m3,135.0,2022-09-11,
2021-03,MG,Querosene Iluminante,m3,177.0,2022-09-11,
2021-04,MG,Querosene Iluminante,m3,198.0,2022-09-11,
2021-05,MG,Querosene Iluminante,m3,168.0,2022-09-11,
2021-06,MG,Querosene Iluminante,m3,140.0,2022-09-11,
2021-07,MG,Querosene Iluminante,m3,225.0,2022-09-11,
2021-08,MG,Querosene Iluminante,m3,175.0,2022-09-11,
2021-09,MG,Querosene Iluminante,m3,150.0,2022-09-11,
2021-10,MG,Querosene Iluminante,m3,205.0,2022-09-11,
2021-11,MG,Querosene Iluminante,m3,100.0,2022-09-11,
2021-12,MG,Querosene Iluminante,m3,90.0,2022-09-11,
2022-01,MG,Querosene Iluminante,m3,206.0,2022-09-11,
2022-02,MG,Querosene Iluminante,m3,138.0,2022-09-11,
2022-03,MG,Querosene Iluminante,m3,175.0,2022-09-11,
2022-04,MG,Querosene Iluminante,m3,160.0,2022-09-11,
2022-05,MG,Querosene Iluminante,m3,132.0,2022-09-11,
2022-06,MG,Querosene Iluminante,m3,100.0,2022-09-11,
2022-07,MG,Querosene Iluminante,m3,nan,2022-09-11,
2022-08,MG,Querosene Iluminante,m3,nan,2022-09-11,
2022-09,MG,Querosene Iluminante,m3,nan,2022-09-11,
2022-10,MG,Querosene Iluminante,m3,nan,2022-09-11,
2022-11,MG,Querosene Iluminante,m3,nan,2022-09-11,
2022-12,MG,Querosene Iluminante,m3,nan,2022-09-11,
2000-01,MT,Querosene Iluminante,m3, 4 ,2022-09-11,
2000-02,MT,Querosene Iluminante,m3, 25 ,2022-09-11,
2000-03,MT,Querosene Iluminante,m3, 14 ,2022-09-11,
2000-04,MT,Querosene Iluminante,m3, 34 ,2022-09-11,
2000-05,MT,Querosene Iluminante,m3, 11 ,2022-09-11,
2000-06,MT,Querosene Iluminante,m3, 38 ,2022-09-11,
2000-07,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2000-08,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2000-09,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2000-10,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2000-11,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2000-12,MT,Querosene Iluminante,m3, 720 ,2022-09-11,
2001-01,MT,Querosene Iluminante,m3, 302 ,2022-09-11,
2001-02,MT,Querosene Iluminante,m3, 240 ,2022-09-11,
2001-03,MT,Querosene Iluminante,m3, 375 ,2022-09-11,
2001-04,MT,Querosene Iluminante,m3, 390 ,2022-09-11,
2001-05,MT,Querosene Iluminante,m3, 390 ,2022-09-11,
2001-06,MT,Querosene Iluminante,m3, 630 ,2022-09-11,
2001-07,MT,Querosene Iluminante,m3, 990 ,2022-09-11,
2001-08,MT,Querosene Iluminante,m3, 455 ,2022-09-11,
2001-09,MT,Querosene Iluminante,m3, 480 ,2022-09-11,
2001-10,MT,Querosene Iluminante,m3, 330 ,2022-09-11,
2001-11,MT,Querosene Iluminante,m3, 150 ,2022-09-11,
2001-12,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2002-01,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2002-02,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2002-03,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2002-04,MT,Querosene Iluminante,m3, 35 ,2022-09-11,
2002-05,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2002-06,MT,Querosene Iluminante,m3, 30 ,2022-09-11,
2002-07,MT,Querosene Iluminante,m3, 30 ,2022-09-11,
2002-08,MT,Querosene Iluminante,m3, 30 ,2022-09-11,
2002-09,MT,Querosene Iluminante,m3, 35 ,2022-09-11,
2002-10,MT,Querosene Iluminante,m3, 24 ,2022-09-11,
2002-11,MT,Querosene Iluminante,m3, 24 ,2022-09-11,
2002-12,MT,Querosene Iluminante,m3, 10 ,2022-09-11,
2003-01,MT,Querosene Iluminante,m3, 57 ,2022-09-11,
2003-02,MT,Querosene Iluminante,m3, 84 ,2022-09-11,
2003-03,MT,Querosene Iluminante,m3, 41 ,2022-09-11,
2003-04,MT,Querosene Iluminante,m3, 27 ,2022-09-11,
2003-05,MT,Querosene Iluminante,m3, 44 ,2022-09-11,
2003-06,MT,Querosene Iluminante,m3, 44 ,2022-09-11,
2003-07,MT,Querosene Iluminante,m3, 4 ,2022-09-11,
2003-08,MT,Querosene Iluminante,m3, 30 ,2022-09-11,
2003-09,MT,Querosene Iluminante,m3, 30 ,2022-09-11,
2003-10,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2003-11,MT,Querosene Iluminante,m3, 30 ,2022-09-11,
2003-12,MT,Querosene Iluminante,m3, 22 ,2022-09-11,
2004-01,MT,Querosene Iluminante,m3, 35 ,2022-09-11,
2004-02,MT,Querosene Iluminante,m3, 35 ,2022-09-11,
2004-03,MT,Querosene Iluminante,m3, 1 ,2022-09-11,
2004-04,MT,Querosene Iluminante,m3, 35 ,2022-09-11,
2004-05,MT,Querosene Iluminante,m3, 22 ,2022-09-11,
2004-06,MT,Querosene Iluminante,m3, 65 ,2022-09-11,
2004-07,MT,Querosene Iluminante,m3, 74 ,2022-09-11,
2004-08,MT,Querosene Iluminante,m3, 22 ,2022-09-11,
2004-09,MT,Querosene Iluminante,m3, 35 ,2022-09-11,
2004-10,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2004-11,MT,Querosene Iluminante,m3, 35 ,2022-09-11,
2004-12,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2005-01,MT,Querosene Iluminante,m3,,2022-09-11,
2005-02,MT,Querosene Iluminante,m3,,2022-09-11,
2005-03,MT,Querosene Iluminante,m3,,2022-09-11,
2005-04,MT,Querosene Iluminante,m3,,2022-09-11,
2005-05,MT,Querosene Iluminante,m3,,2022-09-11,
2005-06,MT,Querosene Iluminante,m3,,2022-09-11,
2005-07,MT,Querosene Iluminante,m3,,2022-09-11,
2005-08,MT,Querosene Iluminante,m3,,2022-09-11,
2005-09,MT,Querosene Iluminante,m3,,2022-09-11,
2005-10,MT,Querosene Iluminante,m3,,2022-09-11,
2005-11,MT,Querosene Iluminante,m3,,2022-09-11,
2005-12,MT,Querosene Iluminante,m3,,2022-09-11,
2006-01,MT,Querosene Iluminante,m3, 80 ,2022-09-11,
2006-02,MT,Querosene Iluminante,m3, 22 ,2022-09-11,
2006-03,MT,Querosene Iluminante,m3, 57 ,2022-09-11,
2006-04,MT,Querosene Iluminante,m3, 23 ,2022-09-11,
2006-05,MT,Querosene Iluminante,m3, 58 ,2022-09-11,
2006-06,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2006-07,MT,Querosene Iluminante,m3, 35 ,2022-09-11,
2006-08,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2006-09,MT,Querosene Iluminante,m3, 35 ,2022-09-11,
2006-10,MT,Querosene Iluminante,m3, 35 ,2022-09-11,
2006-11,MT,Querosene Iluminante,m3, 30 ,2022-09-11,
2006-12,MT,Querosene Iluminante,m3, 35 ,2022-09-11,
2007-01,MT,Querosene Iluminante,m3, 22 ,2022-09-11,
2007-02,MT,Querosene Iluminante,m3, 80 ,2022-09-11,
2007-03,MT,Querosene Iluminante,m3, 22 ,2022-09-11,
2007-04,MT,Querosene Iluminante,m3, 58 ,2022-09-11,
2007-05,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2007-06,MT,Querosene Iluminante,m3, 35 ,2022-09-11,
2007-07,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2007-08,MT,Querosene Iluminante,m3, 35 ,2022-09-11,
2007-09,MT,Querosene Iluminante,m3, 35 ,2022-09-11,
2007-10,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2007-11,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2007-12,MT,Querosene Iluminante,m3, 57 ,2022-09-11,
2008-01,MT,Querosene Iluminante,m3, 45 ,2022-09-11,
2008-02,MT,Querosene Iluminante,m3, 22 ,2022-09-11,
2008-03,MT,Querosene Iluminante,m3, 22 ,2022-09-11,
2008-04,MT,Querosene Iluminante,m3, 46 ,2022-09-11,
2008-05,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2008-06,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2008-07,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2008-08,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2008-09,MT,Querosene Iluminante,m3, (0),2022-09-11,
2008-10,MT,Querosene Iluminante,m3, 35 ,2022-09-11,
2008-11,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2008-12,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-01,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-02,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-03,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-04,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-05,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-06,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-07,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-08,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-09,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-10,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-11,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2009-12,MT,Querosene Iluminante,m3, 21 ,2022-09-11,
2010-01,MT,Querosene Iluminante,m3, 22 ,2022-09-11,
2010-02,MT,Querosene Iluminante,m3, 60 ,2022-09-11,
2010-03,MT,Querosene Iluminante,m3, 30 ,2022-09-11,
2010-04,MT,Querosene Iluminante,m3, 60 ,2022-09-11,
2010-05,MT,Querosene Iluminante,m3, 45 ,2022-09-11,
2010-06,MT,Querosene Iluminante,m3, 60 ,2022-09-11,
2010-07,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2010-08,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2010-09,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2010-10,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2010-11,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2010-12,MT,Querosene Iluminante,m3, 30 ,2022-09-11,
2011-01,MT,Querosene Iluminante,m3, 60 ,2022-09-11,
2011-02,MT,Querosene Iluminante,m3, 60 ,2022-09-11,
2011-03,MT,Querosene Iluminante,m3, 75 ,2022-09-11,
2011-04,MT,Querosene Iluminante,m3, 60 ,2022-09-11,
2011-05,MT,Querosene Iluminante,m3, 30 ,2022-09-11,
2011-06,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-07,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-08,MT,Querosene Iluminante,m3, 42 ,2022-09-11,
2011-09,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-10,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-11,MT,Querosene Iluminante,m3, 48 ,2022-09-11,
2011-12,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-01,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-02,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-03,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-04,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-05,MT,Querosene Iluminante,m3, 44 ,2022-09-11,
2012-06,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-07,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-08,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-09,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-10,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-11,MT,Querosene Iluminante,m3, 44 ,2022-09-11,
2012-12,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-01,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-02,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-03,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-04,MT,Querosene Iluminante,m3, 44 ,2022-09-11,
2013-05,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-06,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-07,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-08,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-09,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-10,MT,Querosene Iluminante,m3, 78 ,2022-09-11,
2013-11,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2013-12,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-01,MT,Querosene Iluminante,m3, 33 ,2022-09-11,
2014-02,MT,Querosene Iluminante,m3, 24 ,2022-09-11,
2014-03,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-04,MT,Querosene Iluminante,m3, 43 ,2022-09-11,
2014-05,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-06,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-07,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-08,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-09,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-10,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-11,MT,Querosene Iluminante,m3, NaN   ,2022-09-11,
2014-12,MT,Querosene Iluminante,m3, 40 ,2022-09-11,
2000-01,PA,Querosene Iluminante,m3,,2022-09-11,
2000-02,PA,Querosene Iluminante,m3,,2022-09-11,
2000-03,PA,Querosene Iluminante,m3,,2022-09-11,
2000-04,PA,Querosene Iluminante,m3,,2022-09-11,
2000-05,PA,Querosene Iluminante,m3,,2022-09-11,
2000-06,PA,Querosene Iluminante,m3,,2022-09-11,
2000-07,PA,Querosene Iluminante,m3,,2022-09-11,
2000-08,PA,Querosene Iluminante,m3,,2022-09-11,
2000-09,PA,Querosene Iluminante,m3,,2022-09-11,
2000-10,PA,Querosene Iluminante,m3,,2022-09-11,
2000-11,PA,Querosene Iluminante,m3,,2022-09-11,
2000-12,PA,Querosene Iluminante,m3,,2022-09-11,
2001-01,PA,Querosene Iluminante,m3,,2022-09-11,
2001-02,PA,Querosene Iluminante,m3,,2022-09-11,
2001-03,PA,Querosene Iluminante,m3,,2022-09-11,
2001-04,PA,Querosene Iluminante,m3,,2022-09-11,
2001-05,PA,Querosene Iluminante,m3,,2022-09-11,
2001-06,PA,Querosene Iluminante,m3,,2022-09-11,
2001-07,PA,Querosene Iluminante,m3,,2022-09-11,
2001-08,PA,Querosene Iluminante,m3,,2022-09-11,
2001-09,PA,Querosene Iluminante,m3,,2022-09-11,
2001-10,PA,Querosene Iluminante,m3,,2022-09-11,
2001-11,PA,Querosene Iluminante,m3,,2022-09-11,
2001-12,PA,Querosene Iluminante,m3,,2022-09-11,
2002-01,PA,Querosene Iluminante,m3,,2022-09-11,
2002-02,PA,Querosene Iluminante,m3,,2022-09-11,
2002-03,PA,Querosene Iluminante,m3,,2022-09-11,
2002-04,PA,Querosene Iluminante,m3,,2022-09-11,
2002-05,PA,Querosene Iluminante,m3,,2022-09-11,
2002-06,PA,Querosene Iluminante,m3,,2022-09-11,
2002-07,PA,Querosene Iluminante,m3,,2022-09-11,
2002-08,PA,Querosene Iluminante,m3,,2022-09-11,
2002-09,PA,Querosene Iluminante,m3,,2022-09-11,
2002-10,PA,Querosene Iluminante,m3,,2022-09-11,
2002-11,PA,Querosene Iluminante,m3,,2022-09-11,
2002-12,PA,Querosene Iluminante,m3,,2022-09-11,
2003-01,PA,Querosene Iluminante,m3,,2022-09-11,
2003-02,PA,Querosene Iluminante,m3,,2022-09-11,
2003-03,PA,Querosene Iluminante,m3,,2022-09-11,
2003-04,PA,Querosene Iluminante,m3,,2022-09-11,
2003-05,PA,Querosene Iluminante,m3,,2022-09-11,
2003-06,PA,Querosene Iluminante,m3,,2022-09-11,
2003-07,PA,Querosene Iluminante,m3,,2022-09-11,
2003-08,PA,Querosene Iluminante,m3,,2022-09-11,
2003-09,PA,Querosene Iluminante,m3,,2022-09-11,
2003-10,PA,Querosene Iluminante,m3,,2022-09-11,
2003-11,PA,Querosene Iluminante,m3,,2022-09-11,
2003-12,PA,Querosene Iluminante,m3,,2022-09-11,
2004-01,PA,Querosene Iluminante,m3,,2022-09-11,
2004-02,PA,Querosene Iluminante,m3,,2022-09-11,
2004-03,PA,Querosene Iluminante,m3,,2022-09-11,
2004-04,PA,Querosene Iluminante,m3,,2022-09-11,
2004-05,PA,Querosene Iluminante,m3,,2022-09-11,
2004-06,PA,Querosene Iluminante,m3,,2022-09-11,
2004-07,PA,Querosene Iluminante,m3,,2022-09-11,
2004-08,PA,Querosene Iluminante,m3,,2022-09-11,
2004-09,PA,Querosene Iluminante,m3,,2022-09-11,
2004-10,PA,Querosene Iluminante,m3,,2022-09-11,
2004-11,PA,Querosene Iluminante,m3,,2022-09-11,
2004-12,PA,Querosene Iluminante,m3,,2022-09-11,
2005-01,PA,Querosene Iluminante,m3,,2022-09-11,
2005-02,PA,Querosene Iluminante,m3,,2022-09-11,
2005-03,PA,Querosene Iluminante,m3,,2022-09-11,
2005-04,PA,Querosene Iluminante,m3,,2022-09-11,
2005-05,PA,Querosene Iluminante,m3,,2022-09-11,
2005-06,PA,Querosene Iluminante,m3,,2022-09-11,
2005-07,PA,Querosene Iluminante,m3,,2022-09-11,
2005-08,PA,Querosene Iluminante,m3,,2022-09-11,
2005-09,PA,Querosene Iluminante,m3,,2022-09-11,
2005-10,PA,Querosene Iluminante,m3,,2022-09-11,
2005-11,PA,Querosene Iluminante,m3,,2022-09-11,
2005-12,PA,Querosene Iluminante,m3,,2022-09-11,
2006-01,PA,Querosene Iluminante,m3,,2022-09-11,
2006-02,PA,Querosene Iluminante,m3,,2022-09-11,
2006-03,PA,Querosene Iluminante,m3,,2022-09-11,
2006-04,PA,Querosene Iluminante,m3,,2022-09-11,
2006-05,PA,Querosene Iluminante,m3,,2022-09-11,
2006-06,PA,Querosene Iluminante,m3,,2022-09-11,
2006-07,PA,Querosene Iluminante,m3,,2022-09-11,
2006-08,PA,Querosene Iluminante,m3,,2022-09-11,
2006-09,PA,Querosene Iluminante,m3,,2022-09-11,
2006-10,PA,Querosene Iluminante,m3,,2022-09-11,
2006-11,PA,Querosene Iluminante,m3,,2022-09-11,
2006-12,PA,Querosene Iluminante,m3,,2022-09-11,
2007-01,PA,Querosene Iluminante,m3,,2022-09-11,
2007-02,PA,Querosene Iluminante,m3,,2022-09-11,
2007-03,PA,Querosene Iluminante,m3,,2022-09-11,
2007-04,PA,Querosene Iluminante,m3,,2022-09-11,
2007-05,PA,Querosene Iluminante,m3,,2022-09-11,
2007-06,PA,Querosene Iluminante,m3,,2022-09-11,
2007-07,PA,Querosene Iluminante,m3,,2022-09-11,
2007-08,PA,Querosene Iluminante,m3,,2022-09-11,
2007-09,PA,Querosene Iluminante,m3,,2022-09-11,
2007-10,PA,Querosene Iluminante,m3,,2022-09-11,
2007-11,PA,Querosene Iluminante,m3,,2022-09-11,
2007-12,PA,Querosene Iluminante,m3,,2022-09-11,
2008-01,PA,Querosene Iluminante,m3,,2022-09-11,
2008-02,PA,Querosene Iluminante,m3,,2022-09-11,
2008-03,PA,Querosene Iluminante,m3,,2022-09-11,
2008-04,PA,Querosene Iluminante,m3,,2022-09-11,
2008-05,PA,Querosene Iluminante,m3,,2022-09-11,
2008-06,PA,Querosene Iluminante,m3,,2022-09-11,
2008-07,PA,Querosene Iluminante,m3,,2022-09-11,
2008-08,PA,Querosene Iluminante,m3,,2022-09-11,
2008-09,PA,Querosene Iluminante,m3,,2022-09-11,
2008-10,PA,Querosene Iluminante,m3,,2022-09-11,
2008-11,PA,Querosene Iluminante,m3,,2022-09-11,
2008-12,PA,Querosene Iluminante,m3,,2022-09-11,
2009-01,PA,Querosene Iluminante,m3,,2022-09-11,
2009-02,PA,Querosene Iluminante,m3,,2022-09-11,
2009-03,PA,Querosene Iluminante,m3,,2022-09-11,
2009-04,PA,Querosene Iluminante,m3,,2022-09-11,
2009-05,PA,Querosene Iluminante,m3,,2022-09-11,
2009-06,PA,Querosene Iluminante,m3,,2022-09-11,
2009-07,PA,Querosene Iluminante,m3,,2022-09-11,
2009-08,PA,Querosene Iluminante,m3,,2022-09-11,
2009-09,PA,Querosene Iluminante,m3,,2022-09-11,
2009-10,PA,Querosene Iluminante,m3,,2022-09-11,
2009-11,PA,Querosene Iluminante,m3,,2022-09-11,
2009-12,PA,Querosene Iluminante,m3,,2022-09-11,
2010-01,PA,Querosene Iluminante,m3, 11 ,2022-09-11,
2010-02,PA,Querosene Iluminante,m3, 10 ,2022-09-11,
2010-03,PA,Querosene Iluminante,m3, 16 ,2022-09-11,
2010-04,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2010-05,PA,Querosene Iluminante,m3, 20 ,2022-09-11,
2010-06,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2010-07,PA,Querosene Iluminante,m3, 5 ,2022-09-11,
2010-08,PA,Querosene Iluminante,m3, 6 ,2022-09-11,
2010-09,PA,Querosene Iluminante,m3, 5 ,2022-09-11,
2010-10,PA,Querosene Iluminante,m3, 10 ,2022-09-11,
2010-11,PA,Querosene Iluminante,m3, 6 ,2022-09-11,
2010-12,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-01,PA,Querosene Iluminante,m3, 5 ,2022-09-11,
2011-02,PA,Querosene Iluminante,m3, 5 ,2022-09-11,
2011-03,PA,Querosene Iluminante,m3, 6 ,2022-09-11,
2011-04,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-05,PA,Querosene Iluminante,m3, 11 ,2022-09-11,
2011-06,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-07,PA,Querosene Iluminante,m3, 6 ,2022-09-11,
2011-08,PA,Querosene Iluminante,m3, 5 ,2022-09-11,
2011-09,PA,Querosene Iluminante,m3, 6 ,2022-09-11,
2011-10,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-11,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2011-12,PA,Querosene Iluminante,m3, 5 ,2022-09-11,
2012-01,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-02,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-03,PA,Querosene Iluminante,m3, 6 ,2022-09-11,
2012-04,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-05,PA,Querosene Iluminante,m3, 5 ,2022-09-11,
2012-06,PA,Querosene Iluminante,m3, 5 ,2022-09-11,
2012-07,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-08,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-09,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-10,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-11,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2012-12,PA,Querosene Iluminante,m3, NaN   ,2022-09-11,
2000-01,PB,Querosene Iluminante,m3, 5 ,2022-09-11,
2000-02,PB,Querosene Iluminante,m3, 25 ,2022-09-11,
2000-03,PB,Querosene Iluminante,m3, 5 ,2022-09-11,
2000-04,PB,Querosene Iluminante,m3, 5 ,2022-09-11,
2000-05,PB,Querosene Iluminante,m3, 25 ,2022-09-11,
2000-06,PB,Querosene Iluminante,m3, 8 ,2022-09-11,
2000-07,PB,Querosene Iluminante,m3, 31 ,2022-09-11,
2000-08,PB,Querosene Iluminante,m3, NaN   ,2022-09-11,
2000-09,PB,Querosene Iluminante,m3, 10 ,2022-09-11,
2000-10,PB,Querosene Iluminante,m3, 20 ,2022-09-11,
2000-11,PB,Querosene Iluminante,m3, 15 ,2022-09-11,
2000-12,PB,Querosene Iluminante,m3, 16 ,2022-09-11,
2001-01,PB,Querosene Iluminante,m3, 10 ,2022-09-11,
2001-02,PB,Querosene Iluminante,m3, 5 ,2022-09-11,
2001-03,PB,Querosene Iluminante,m3, 30 ,2022-09-11,
2001-04,PB,Querosene Iluminante,m3, 20 ,2022-09-11,
2001-05,PB,Querosene Iluminante,m3, 15 ,2022-09-11,
2001-06,PB,Querosene Iluminante,m3, 30 ,2022-09-11,
2001-07,PB,Querosene Iluminante,m3, 20 ,2022-09-11,
2001-08,PB,Querosene Iluminante,m3, 10 ,2022-09-11,
2001-09,PB,Querosene Iluminante,m3, 25 ,2022-09-11,
2001-10,PB,Querosene Iluminante,m3, 10 ,2022-09-11,
2001-11,PB,Querosene Iluminante,m3, 10 ,2022-09-11,
2001-12,PB,Querosene Iluminante,m3, NaN   ,2022-09-11,
2002-01,PB,Querosene Iluminante,m3,,2022-09-11,
2002-02,PB,Querosene Iluminante,m3,,2022-09-11,
2002-03,PB,Querosene Iluminante,m3,,2022-09-11,
2002-04,PB,Querosene Iluminante,m3,,2022-09-11,
2002-05,PB,Querosene Iluminante,m3,,2022-09-11,
2002-06,PB,Querosene Iluminante,m3,,2022-09-11,
2002-07,PB,Querosene Iluminante,m3,,2022-09-11,
2002-08,PB,Querosene Iluminante,m3,,2022-09-11,
2002-09,PB,Querosene Iluminante,m3,,2022-09-11,
2002-10,PB,Querosene Iluminante,m3,,2022-09-11,
2002-11,PB,Querosene Iluminante,m3,,2022-09-11,
2002-12,PB,Querosene Iluminante,m3,,2022-09-11,
2003-01,PB,Querosene Iluminante,m3, 35 ,2022-09-11,
2003-02,PB,Querosene Iluminante,m3, 10 ,2022-09-11,
2003-03,PB,Querosene Iluminante,m3, 20 ,2022-09-11,
2003-04,PB,Querosene Iluminante,m3, 20 ,2022-09-11,
2003-05,PB,Querosene Iluminante,m3, 10 ,2022-09-11,
2003-06,PB,Querosene Iluminante,m3, NaN   ,2022-09-11,
2003-07,PB,Querosene Iluminante,m3, 15 ,2022-09-11,
2003-08,PB,Querosene Iluminante,m3, 20 ,2022-09-11,
2003-09,PB,Querosene Iluminante,m3, 15 ,2022-09-11,
2003-10,PB,Querosene Iluminante,m3, 25 ,2022-09-11,
2003-11,PB,Querosene Iluminante,m3, 10 ,2022-09-11,
2003-12,PB,Querosene Iluminante,m3, 25 ,2022-09-11,
2004-01,PB,Querosene Iluminante,m3,,2022-09-11,
2004-02,PB,Querosene Iluminante,m3,,2022-09-11,
2004-03,PB,Querosene Iluminante,m3,,2022-09-11,
2004-04,PB,Querosene Iluminante,m3,,2022-09-11,
2004-05,PB,Querosene Iluminante,m3,,2022-09-11,
2004-06,PB,Querosene Iluminante,m3,,2022-09-11,
2004-07,PB,Querosene Iluminante,m3,,2022-09-11,
2004-08,PB,Querosene Iluminante,m3,,2022-09-11,
2004-09,PB,Querosene Iluminante,m3,,2022-09-11,
2004-10,PB,Querosene Iluminante,m3,,2022-09-11,
2004-11,PB,Querosene Iluminante,m3,,2022-09-11,
2004-12,PB,Querosene Iluminante,m3,,2022-09-11,
2005-01,PB,Querosene Iluminante,m3, 5 ,2022-09-11,
2005-02,PB,Querosene Iluminante,m3, 15 ,2022-09-11,
2005-03,PB,Querosene Iluminante,m3, 15 ,2022-09-11,
